Data;Õtem;Respons·vel;Curso;Valor
08/05/2018;PLACA DE QUATRO CASTANHAS CENTREX 155MM;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 300,00 
30/04/2018;CADEIRA GIRATORIA S/BRACOS;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 155,00 
30/04/2018;CADEIRA GIRATORIA S/BRACOS;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 155,00 
03/04/2018;MICROMETRO EXT.0 A 25MM MMZB FWP IT-82;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 182,18 
19/03/2018;MICROMETRO EXT.0 A 25MM MMZB FWP IT-82;Paraguassu;TÈcnico em MecatrÙnica;R$ 182,18 
31/01/2018;PAQUIMETRO QUADRIMENSIONAL 152MM;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 59,00 
31/01/2018;PAQUIMETRO QUADRIMENSIONAL 152MM;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 59,00 
31/01/2018;PAQUIMETRO QUADRIMENSIONAL 152MM;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 59,00 
31/01/2018;PAQUIMETRO QUADRIMENSIONAL 152MM;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 59,00 
31/01/2018;PAQUIMETRO QUADRIMENSIONAL 152MM;Paraguassu;TÈcnico em MecatrÙnica;R$ 59,00 
31/01/2018;PAQUIMETRO QUADRIMENSIONAL 152MM;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 59,00 
31/01/2018;PAQUIMETRO QUADRIMENSIONAL 152MM;Paraguassu;TÈcnico em EletrÙnica;R$ 59,00 
23/01/2018;PAQUIMETRO UNIVERSAL 6P MITUTOYO;Paraguassu;TÈcnico em EletrÙnica;R$ 182,18 
03/01/2018;MICROMETRO EXTERNO 0 A 25MM MITUTOYO;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 182,18 
24/12/2017;PAQUIMETRO 0 A 152MM 6P MITUTOYO;Paraguassu;TÈcnico em MecatrÙnica;R$ 182,18 
19/12/2017;PAQUIMETRO 0 A 152MM 6P MITUTOYO;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 182,18 
04/12/2017;TRACADOR VERTICAL 0 A 300MM MITUTOYO;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 100,00 
29/11/2017;FORNO ELETRICO DE CAMARA INFORGEL.;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 382,18 
24/11/2017;CALIBRADOR DE RAIO 1 A 7MM SPION;Paraguassu;TÈcnico em MecatrÙnica;R$ 182,18 
09/11/2017;BOMBA CENTRIFUGA ASTEN 1/8CV C/RESERV.;Paraguassu;TÈcnico em MecatrÙnica;R$ 382,18 
25/10/2017;CALIBRADOR RAIOS CONC.CONV. 7,5 A 15MM;Paraguassu;TÈcnico em MecatrÙnica;R$ 182,18 
30/09/2017;SWITCH L2 28 PORTAS;Paraguassu;TÈcnico em MecatrÙnica;R$ 1.532,00 
10/09/2017;CALIBRADOR RAIOS CONC CONV 1 A 7MM;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 182,18 
05/09/2017;SACA POLIA ATE 4P;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 182,18 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;TÈcnico em EletrÙnica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;TÈcnico em EletrÙnica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;TÈcnico em EletrÙnica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;TÈcnico em MecatrÙnica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 125,84 
16/08/2017;MORSA PARA BANCADA N5 FIXA AZUL;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 182,18 
06/08/2017;VERIFICADOR DE FOLGA DE 0 5X1MM WS;Paraguassu;TÈcnico em MecatrÙnica;R$ 182,18 
02/07/2017;VERIFICADOR DE FOLGA DE 0 5X1MM WS;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 182,18 
27/06/2017;GONIOMETRO DE PRECISAO DE 5P PAV;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 182,18 
22/06/2017;ESQUADRO DE FIO RETIFICADO MAUB;Paraguassu;TÈcnico em EletrÙnica;R$ 182,18 
17/06/2017;ESQUADRO DE FIO RETIFICADO MAUB;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 182,18 
23/05/2017;ESQUADRO DE FIO RETIFICADO MAUB;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 182,18 
18/04/2017;MORSA DE BANCADA N 5;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 182,18 
03/01/2017;CEPO PARA BANCADA;Paraguassu;TÈcnico em EletrÙnica;R$ 182,18 
30/11/2016;CADEIRA PARA SALA DE AULA DC-1307;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 54,86 
30/11/2016;MATRIZ DE CONTATO PROTOBOARD TKN PL-553;Paraguassu;TÈcnico em EletrÙnica;R$ 59,24 
31/10/2016;TREINADOR EM MICROSTRIP FEEDBACK MST 532;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 93.692,34 
31/10/2016;FONTE DE ALIMENTACAO DE 0-30 DAWER 3002D;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 710,92 
31/05/2016;RETIFICADORA CILINDRICA UNS-2/600 MELLO;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 15.740,00 
31/05/2016;CADEIRA PARA SALA DE AULA DC-1307.;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 17,40 
31/05/2016;CADEIRA PARA SALA DE AULA DC-1307.;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 17,40 
31/05/2016;CADEIRA PARA SALA DE AULA DC-1307.;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 17,40 
28/02/2016;INVERSOR DE FREQUENCIA CA/CA 4016004 ABB;Paraguassu;TÈcnico em EletrÙnica;R$ 1.497,54 
28/02/2016;INVERSOR DE FREQUENCIA CA/CA 4016004 ABB;Paraguassu;TÈcnico em EletrÙnica;R$ 1.497,54 
30/09/2015;OSCILOSCOPIO DUPLO TRACO 7025A TOPWARD;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 1.008,28 
30/09/2015;OSCILOSCOPIO DUPLO TRACO 7025A TOPWARD;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 1.008,28 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 60,99 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 60,99 
30/04/2015;PROTOBOARD MINIPA MP-1680;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 60,77 
30/04/2015;PROTOBOARD MINIPA MP-1680;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 60,77 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Paraguassu;TÈcnico em EletrÙnica;R$ 20,00 
22/12/2014;OSCILOSC√ìPIO C/ANALIS. DE ESPECTRO/TEKTRONIX;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 43.946,64 
22/12/2014;OSCILOSC√ìPIO C/ANALIS. DE ESPECTRO/TEKTRONIX;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 43.946,64 
22/04/2014;CADEIRA GIRAT√ìRIA S/BRA√áOS - TECIDO AZUL;Paraguassu;TÈcnico em MecatrÙnica;R$ 154,29 
22/04/2014;CADEIRA GIRAT√ìRIA S/BRA√áOS - TECIDO AZUL;Paraguassu;TÈcnico em EletrÙnica;R$ 154,29 
22/04/2014;CADEIRA GIRAT√ìRIA S/BRA√áOS - TECIDO AZUL;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 154,29 
22/04/2014;CADEIRA GIRAT√ìRIA S/BRA√áOS - TECIDO AZUL;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 154,29 
22/03/2014;CONJ.DE TORRE DE MOTORES DC 1581 / SOMA;Paraguassu;TÈcnico em MecatrÙnica;R$ 3.250,00 
22/03/2014;CONJ.DE TORRE DE MOTORES DC 1581 / SOMA;Paraguassu;TÈcnico em MecatrÙnica;R$ 3.250,00 
22/03/2014;CONJ.DE TORRE DE MOTORES DC 1581 / SOMA;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 3.250,00 
22/03/2014;CONJ.DE TORRE DE MOTORES DC 1581 / SOMA;Paraguassu;TÈcnico em MecatrÙnica;R$ 3.250,00 
25/02/2014;OSCILOSC√ìPIO DIGITAL 60 MHZ / TEKTRONIX;Paraguassu;TÈcnico em EletrÙnica;R$ 1.683,06 
25/02/2014;OSCILOSC√ìPIO DIGITAL 60 MHZ / TEKTRONIX;Paraguassu;TÈcnico em MecatrÙnica;R$ 1.683,06 
25/02/2014;OSCILOSC√ìPIO DIGITAL 60 MHZ / TEKTRONIX;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 1.683,06 
25/02/2014;OSCILOSC√ìPIO DIGITAL 60 MHZ / TEKTRONIX;Paraguassu;TÈcnico em MecatrÙnica;R$ 1.683,06 
25/02/2014;GERADOR DE FUN√á√ÉO ARBITR√ÅRIO /TEKTRONIX;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 3.615,38 
25/02/2014;GERADOR DE FUN√á√ÉO ARBITR√ÅRIO /TEKTRONIX;Paraguassu;TÈcnico em MecatrÙnica;R$ 3.615,38 
14/02/2014;ALICATE AUTOM√ÅT.P/ TERM. TUBULARES/LEGRAND;Paraguassu;TÈcnico em EletrÙnica;R$ 2.780,00 
07/02/2014;MULT√çMETRO DIG. BANCADA 6 1/2 D√çGITOS/TEKTRONIX;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 3.480,00 
07/02/2014;MULT√çMETRO DIG. BANCADA 6 1/2 D√çGITOS/TEKTRONIX;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 3.480,00 
31/01/2014;PENTE DE RAIOS C/TRAVA 34 L√ÇM. 1-7MM/ STARRETT;Paraguassu;TÈcnico em MecatrÙnica;R$ 177,90 
26/12/2013;MULT√çMETRO DIGITAL TRUE RMS/TEMP /FLUKE;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 1.069,74 
26/12/2013;MULT√çMETRO DIGITAL TRUE RMS/TEMP /FLUKE;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 1.069,74 
26/12/2013;MULT√çMETRO DIGITAL TRUE RMS /FLUKE;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 490,64 
26/12/2013;MULT√çMETRO DIGITAL TRUE RMS /FLUKE;Paraguassu;TÈcnico em EletrÙnica;R$ 490,64 
26/12/2013;MULT√çMETRO DIGITAL TRUE RMS /FLUKE;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 490,64 
26/12/2013;ALICATE AMPER√çMETRO TRUE RMS/AC-DC /FLUKE;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 1.350,00 
16/08/2013;PAINEL P/ALIMENTA√á√ÉO DE BANCADA/ EXSTO;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 1.059,00 
16/07/2013;CHAVE L TIPO TORX T6 A T60 / GEDORE;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 167,67 
15/05/2013;REL√ìGIO APALPADOR 0,8MM-0,01MM / MITUTOYO;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 257,98 
15/05/2013;REL√ìGIO APALPADOR 0,8MM-0,01MM / MITUTOYO;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 257,98 
07/03/2013;MONITOR LED 18,5P / POSITIVO P971WAL;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 242,00 
05/03/2013;PROJETOR MULTIM√çDIA INTERATIVO / EPSON;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 7.201,38 
20/02/2013;SERVIDOR UNIDADES VERS√ÉO 2012/DELL T420;Paraguassu;TÈcnico em MecatrÙnica;R$ 21.977,81 
19/02/2013;ESCANTILH√ÉO PADR√ÉO M√âTRICO 60¬∞ /COSA;Paraguassu;TÈcnico em MecatrÙnica;R$ 5,00 
08/02/2013;TELEVIS√ÉO INTERATIVA 3D 60P / LG;Paraguassu;TÈcnico em EletrÙnica;R$ 6.875,00 
23/04/2012;PENTE CALIBRAD.ROSCA WHITWORTH 55/INSIZE;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 20,00 
04/05/2011;MICROCOMPUTADOR POST-AT (I3PF)/POSITIVO;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 1.045,00 
04/05/2011;MICROCOMPUTADOR POST-AT (I3PF)/POSITIVO;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 1.045,00 
04/05/2011;MICROCOMPUTADOR POST-AT (I3PF)/POSITIVO;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 1.045,00 
04/05/2011;MICROCOMPUTADOR POST-AT (I3PF)/POSITIVO;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 1.045,00 
04/05/2011;MICROCOMPUTADOR POST-AT (I3PF)/POSITIVO;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 1.045,00 
04/05/2011;MICROCOMPUTADOR POST-AT (I3PF)/POSITIVO;Paraguassu;TÈcnico em MecatrÙnica;R$ 1.045,00 
04/05/2011;MONITOR LCD 18,5 936SWA/ POSITIVO;Paraguassu;TÈcnico em MecatrÙnica;R$ 404,00 
15/04/2011;MORSA N¬∫ 5 P/BANCADA BASE GIRAT./BRASFIXO;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 1.087,00 
13/04/2011;MICROCOMPUTADOR I7 8GB 500GB/LENOVO;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 2.076,68 
13/04/2011;MICROCOMPUTADOR I7 8GB 500GB/LENOVO;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 2.076,68 
13/04/2011;MICROCOMPUTADOR I7 8GB 500GB/LENOVO;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 2.076,68 
13/04/2011;MONITOR COLOR LCD 22THINKVISION/LENOVO;Paraguassu;TÈcnico em EletrÙnica;R$ 730,32 
13/04/2011;MONITOR COLOR LCD 22THINKVISION/LENOVO;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 730,32 
13/04/2011;MONITOR COLOR LCD 22THINKVISION/LENOVO;Paraguassu;TÈcnico em EletrÙnica;R$ 730,32 
13/04/2011;MONITOR COLOR LCD 22THINKVISION/LENOVO;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 730,32 
23/03/2011;CHAVE DE BOCA AJUST. 12P (300MM) /ROBUST;Paraguassu;TÈcnico em MecatrÙnica;R$ 37,13 
14/03/2011;MULT√çMETRO DIGITAL TRUE RMS/ POLITERM;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 146,00 
23/02/2011;ALICATE AMPER√çMETRO DIGITAL/MINIPA;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 185,00 
23/02/2011;ALICATE AMPER√çMETRO DIGITAL/MINIPA;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 185,00 
01/02/2011;REL√ìGIO APALPADOR 0,8MM-0,01/MITUTOYO;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 103,94 
31/01/2011;CADEIRA GIRAT.S/BRA√áOS ROYAL/STILOFLEX;Paraguassu;TÈcnico em MecatrÙnica;R$ 179,00 
31/01/2011;CADEIRA GIRAT.S/BRA√áOS ROYAL/STILOFLEX;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 179,00 
31/01/2011;CADEIRA GIRAT.S/BRA√áOS ROYAL/STILOFLEX;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 179,00 
31/01/2011;CADEIRA GIRAT.C/BRA√áO ROYAL /STILOFLEX;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 233,00 
11/01/2011;ESCALA DE A√áO INOXID√ÅVEL 300MM 12P/PANTEC;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 2,00 
11/01/2011;ESCALA DE A√áO INOXID√ÅVEL 300MM 12P/PANTEC;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 2,00 
11/01/2011;CONJUNTO MANIPUL. E SELE√á√ÉO P√áS 4 ESTA√á√ïES;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 375.200,00 
17/11/2010;JOGO DE SERRA COPO - 16 A 51MM /MASTERSAN;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 112,00 
29/10/2010;ARCO SERRA P/ L√ÇMINA DE 10P E 12P/BRASFORT;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 7,60 
29/10/2010;CORTADOR DE TUBOS PEQUENO/STANLEY;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 33,75 
25/10/2010;MOTOR TRIF.INDU√á√ÉO 02 VELOCIDADES/VOGES;Paraguassu;TÈcnico em MecatrÙnica;R$ 512,00 
15/07/2010;MESA P/REFEIT√ìRIO 1400X700MM BRANCA;Paraguassu;TÈcnico em EletrÙnica;R$ 193,00 
15/07/2010;CADEIRA P/REFEIT√ìRIO C/ASS.MDF BRANCA;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 64,00 
15/07/2010;CADEIRA P/REFEIT√ìRIO C/ASS.MDF BRANCA;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 64,00 
15/07/2010;CADEIRA P/REFEIT√ìRIO C/ASS.MDF BRANCA;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 64,00 
15/07/2010;CADEIRA P/REFEIT√ìRIO C/ASS.MDF BRANCA;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 64,00 
15/07/2010;CADEIRA P/REFEIT√ìRIO C/ASS.MDF BRANCA;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 64,00 
15/07/2010;CADEIRA P/REFEIT√ìRIO C/ASS.MDF BRANCA;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 64,00 
15/07/2010;CADEIRA P/REFEIT√ìRIO C/ASS.MDF BRANCA;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 64,00 
15/07/2010;CADEIRA P/REFEIT√ìRIO C/ASS.MDF BRANCA;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 64,00 
15/07/2010;CADEIRA P/REFEIT√ìRIO C/ASS.MDF BRANCA;Paraguassu;TÈcnico em EletrÙnica;R$ 64,00 
15/07/2010;CADEIRA P/REFEIT√ìRIO C/ASS.MDF BRANCA;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 64,00 
06/05/2010;PAQU√çMETRO PROFUND.150MM-0,05MM/MAHR;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 188,00 
28/04/2010;REL√ìGIO COMPARADOR - 10MM - 0,01MM/MAHR;Paraguassu;TÈcnico em EletrÙnica;R$ 76,00 
11/03/2010;PAQU√çMETRO QUAD.UNIV.300MM-0,05/MITUTOYO;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 312,99 
31/12/2022;PROJETOR MULTIMIDIA 1000 EMP 52C EPSON;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 6.895,00 
22/12/2021;ACCESS POINT CORP 3COM 3CRWE776075;Reenye;TÈcnico em EletrÙnica;R$ 712,75 
18/11/2021;CADEIRA GIRAT√ìRIA COM BRA√áO;Reenye;TÈcnico em EletrÙnica;R$ 117,00 
06/10/2021;MONITOR VIDEO COLOR 15L1553S ITAUTEC;Reenye;TÈcnico em MecatrÙnica;R$ 325,00 
02/10/2021;GERADOR FUN√á√ÉO DE BANCADA 20MHZ/MINIPA;Reenye;TÈcnico em EletrÙnica;R$ 1.149,99 
02/10/2021;OSCILOSC√ìPIO DIGITAL 60 MHZ/MIT MEASTECH;Reenye;TÈcnico em MecatrÙnica;R$ 1.839,90 
02/10/2021;OSCILOSC√ìPIO DIGITAL 60 MHZ/MIT MEASTECH;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 1.839,90 
12/08/2021;CONJUNTO DID√ÅTICO B√ÅSICO DE AUTOMA√á√ÉO IN;Reenye;TÈcnico em EletrÙnica;R$ 8.769,00 
12/08/2021;CONJUNTO DID√ÅTICO B√ÅSICO DE AUTOMA√á√ÉO IN;Reenye;TÈcnico em MecatrÙnica;R$ 8.769,00 
12/08/2021;CONJUNTO DID√ÅTICO B√ÅSICO DE AUTOMA√á√ÉO IN;Reenye;TÈcnico em EletrÙnica;R$ 8.769,00 
12/08/2021;CONJUNTO DID√ÅTICO B√ÅSICO DE AUTOMA√á√ÉO IN;Reenye;TÈcnico em MecatrÙnica;R$ 8.769,00 
12/08/2021;CONJUNTO ESTUDO ELETR√îN.ANAL. DIDATECH;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 2.874,00 
12/08/2021;CONJUNTO ESTUDO ELETR√îN.ANAL. DIDATECH;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 2.874,00 
04/08/2021;MICROSC√ìPIO P/ INSP. CONECT FIBRA √ìPTICA;Reenye;TÈcnico em EletrÙnica;R$ 1.348,57 
14/07/2021;CONJUNTO PARA ESTUDO DE ELETR√îNICA DE PO;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 3.778,68 
14/07/2021;CONJUNTO PARA ESTUDO DE ELETR√îNICA DE PO;Reenye;TÈcnico em MecatrÙnica;R$ 3.778,68 
14/07/2021;CONJUNTO PARA ESTUDO DE ELETR√îNICA DE PO;Reenye;TÈcnico em EletrÙnica;R$ 3.778,68 
13/07/2021;CONJUNTO PARA ESTUDO DE ELETR√îNICA DIGIT;Reenye;TÈcnico em EletrÙnica;R$ 1.673,05 
13/07/2021;CONJUNTO PARA ESTUDO DE ELETR√îNICA DIGIT;Reenye;TÈcnico em EletrÙnica;R$ 1.673,05 
13/07/2021;CONJUNTO PARA ESTUDO DE ELETR√îNICA DIGIT;Reenye;TÈcnico em EletrÙnica;R$ 1.673,05 
26/06/2021;MULT√çMETRO ANAL√ìGICO (ANEXO);Reenye;TÈcnico em EletrÙnica;R$ 50,00 
26/06/2021;MULT√çMETRO ANAL√ìGICO (ANEXO);Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 50,00 
26/06/2021;MULT√çMETRO ANAL√ìGICO (ANEXO);Reenye;TÈcnico em MecatrÙnica;R$ 50,00 
26/06/2021;MULT√çMETRO ANAL√ìGICO (ANEXO);Reenye;TÈcnico em EletrÙnica;R$ 50,00 
26/06/2021;MULT√çMETRO DIGITAL TRUE RMS CATEGORIA II;Reenye;TÈcnico em MecatrÙnica;R$ 162,75 
26/06/2021;MULT√çMETRO DIGITAL TRUE RMS CATEGORIA II;Reenye;TÈcnico em MecatrÙnica;R$ 162,75 
26/06/2021;MULT√çMETRO DIGITAL TRUE RMS CATEGORIA II;Reenye;TÈcnico em EletrÙnica;R$ 162,75 
26/06/2021;MULT√çMETRO DIGITAL TRUE RMS CATEGORIA II;Reenye;TÈcnico em EletrÙnica;R$ 162,75 
18/06/2021;BANCADA P/ M√ÅQUINA  LIMAR E FURAR DC 1465;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 890,00 
04/06/2021;PAINEL DE FERRAMENTAS PARA BANCADA DC 99;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 394,00 
18/05/2021;CJ. ESTUDOS  CENTRAIS  ALARME CONTRA INC.;Reenye;TÈcnico em EletrÙnica;R$ 9.950,00 
12/05/2021;CHAVE DE PARTIDA SUAVE SOFT START;Reenye;TÈcnico em EletrÙnica;R$ 556,70 
11/05/2021;INVERSOR DE FREQ√ú√äNCIA TRIF√ÅSICO 1CV;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 530,74 
11/05/2021;CHAVE DE PARTIDA SUAVE SOFT START (ANEXO;Reenye;TÈcnico em MecatrÙnica;R$ 556,69 
08/05/2021;SISTEMA DE DESENVOLVIMENTO DE L√ìGICA CPLD;Reenye;TÈcnico em EletrÙnica;R$ 831,60 
06/05/2021;BANCADA PARA ENSAIOS ELETROELETR√îNICOS;Reenye;TÈcnico em MecatrÙnica;R$ 1.240,00 
06/05/2021;BANCADA PARA ENSAIOS ELETROELETR√îNICOS;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 1.240,00 
04/05/2021;CARTEIRA  P/ DESENHO C/ TAMPO RECLINAVEL;Reenye;TÈcnico em EletrÙnica;R$ 312,00 
04/05/2021;CARTEIRA  P/ DESENHO C/ TAMPO RECLINAVEL;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 312,00 
04/05/2021;CARTEIRA  P/ DESENHO C/ TAMPO RECLINAVEL;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 312,00 
04/05/2021;CARTEIRA  P/ DESENHO C/ TAMPO RECLINAVEL;Reenye;TÈcnico em EletrÙnica;R$ 312,00 
04/05/2021;CARTEIRA  P/ DESENHO C/ TAMPO RECLINAVEL;Reenye;TÈcnico em EletrÙnica;R$ 312,00 
04/05/2021;CARTEIRA  P/ DESENHO C/ TAMPO RECLINAVEL;Reenye;TÈcnico em MecatrÙnica;R$ 312,00 
04/05/2021;CARTEIRA  P/ DESENHO C/ TAMPO RECLINAVEL;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 312,00 
04/05/2021;MESA PARA INFORMATICA - 1500 X 800 X 735 ,MM;Reenye;TÈcnico em Desenvolvimento de Sistemas;R$ 327,00 
